08:57:54.637 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Starting SpringmvcApplication using Java 1.8.0_74 on LAPTOP-9TAACR21 with PID 35100 (C:\Users\闫寅杰\Desktop\springMvcDemo\springmvc\target\classes started by 闫寅杰 in C:\Users\闫寅杰\Desktop\springMvcDemo)
11:45:53.736 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Args: []
11:45:53.737 [http-nio-8080-exec-3] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==>  Preparing: select s_id, sname, sage, ssex from s order by s_id
11:45:53.737 [http-nio-8080-exec-3] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==> Parameters: 
11:45:53.740 [http-nio-8080-exec-3] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - <==      Total: 2
11:45:53.740 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Execution Time: 3 ms
11:45:53.740 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Result: [Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}, Student{sid='202102811440', sname='闫寅杰123', sage=24, ssex='男'}]
11:45:53.740 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
11:45:53.740 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:45:53.740 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: Result(code=200, message=success, data=[Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}, Student{sid='202102811440', sname='闫寅杰123', sage=24, ssex='男'}])
11:46:05.987 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
11:46:05.988 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/student/update
11:46:05.989 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: POST
11:46:05.989 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.StudentController.updateStudent
11:46:05.990 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: [Student{sid='202102811440', sname='闫寅杰123', sage=249, ssex='男'}]
11:46:05.990 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Service Execution ===
11:46:05.990 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.service.impl.StudentServiceImpl.updateStudent
11:46:05.991 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Args: [Student{sid='202102811440', sname='闫寅杰123', sage=249, ssex='男'}]
11:46:05.995 [http-nio-8080-exec-2] DEBUG com.yyj.springmvc.mapper.StudentMapper.updateById - ==>  Preparing: update s set sname = ?, sage = ?, ssex = ? where s_id = ?
11:46:05.995 [http-nio-8080-exec-2] DEBUG com.yyj.springmvc.mapper.StudentMapper.updateById - ==> Parameters: 闫寅杰123(String), 249(Integer), 男(String), 202102811440(String)
11:46:06.003 [http-nio-8080-exec-2] DEBUG com.yyj.springmvc.mapper.StudentMapper.updateById - <==    Updates: 1
11:46:06.003 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Execution Time: 12 ms
11:46:06.003 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Result: 1
11:46:06.003 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
11:46:06.003 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.StudentController.updateStudent
11:46:06.003 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: Result(code=200, message=更新学生成功, data=1)
11:46:06.029 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
11:46:06.030 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/student/getAll
11:46:06.030 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
11:46:06.031 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:06.031 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
11:46:06.031 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Service Execution ===
11:46:06.031 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.service.impl.StudentServiceImpl.getAllStudents
11:46:06.031 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Args: []
11:46:06.031 [http-nio-8080-exec-4] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==>  Preparing: select s_id, sname, sage, ssex from s order by s_id
11:46:06.031 [http-nio-8080-exec-4] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==> Parameters: 
11:46:06.033 [http-nio-8080-exec-4] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - <==      Total: 2
11:46:06.034 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Execution Time: 3 ms
11:46:06.034 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Result: [Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}, Student{sid='202102811440', sname='闫寅杰123', sage=249, ssex='男'}]
11:46:06.034 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
11:46:06.034 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:06.034 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: Result(code=200, message=success, data=[Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}, Student{sid='202102811440', sname='闫寅杰123', sage=249, ssex='男'}])
11:46:14.331 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
11:46:14.331 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/student/update
11:46:14.331 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: POST
11:46:14.331 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.StudentController.updateStudent
11:46:14.331 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: [Student{sid='202102811440', sname='闫寅杰1290', sage=249, ssex='男'}]
11:46:14.331 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Service Execution ===
11:46:14.331 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.service.impl.StudentServiceImpl.updateStudent
11:46:14.331 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Args: [Student{sid='202102811440', sname='闫寅杰1290', sage=249, ssex='男'}]
11:46:14.333 [http-nio-8080-exec-5] DEBUG com.yyj.springmvc.mapper.StudentMapper.updateById - ==>  Preparing: update s set sname = ?, sage = ?, ssex = ? where s_id = ?
11:46:14.334 [http-nio-8080-exec-5] DEBUG com.yyj.springmvc.mapper.StudentMapper.updateById - ==> Parameters: 闫寅杰1290(String), 249(Integer), 男(String), 202102811440(String)
11:46:14.340 [http-nio-8080-exec-5] DEBUG com.yyj.springmvc.mapper.StudentMapper.updateById - <==    Updates: 1
11:46:14.341 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Execution Time: 10 ms
11:46:14.341 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Result: 1
11:46:14.341 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
11:46:14.341 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.StudentController.updateStudent
11:46:14.342 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: Result(code=200, message=更新学生成功, data=1)
11:46:14.349 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
11:46:14.350 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/student/getAll
11:46:14.350 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
11:46:14.350 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:14.351 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
11:46:14.351 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Service Execution ===
11:46:14.351 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.service.impl.StudentServiceImpl.getAllStudents
11:46:14.351 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Args: []
11:46:14.351 [http-nio-8080-exec-6] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==>  Preparing: select s_id, sname, sage, ssex from s order by s_id
11:46:14.351 [http-nio-8080-exec-6] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==> Parameters: 
11:46:14.354 [http-nio-8080-exec-6] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - <==      Total: 2
11:46:14.355 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Execution Time: 4 ms
11:46:14.355 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Result: [Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}, Student{sid='202102811440', sname='闫寅杰1290', sage=249, ssex='男'}]
11:46:14.355 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
11:46:14.355 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:14.355 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: Result(code=200, message=success, data=[Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}, Student{sid='202102811440', sname='闫寅杰1290', sage=249, ssex='男'}])
11:46:18.072 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
11:46:18.072 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/student/getAll
11:46:18.072 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
11:46:18.073 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:18.073 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
11:46:18.073 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Service Execution ===
11:46:18.073 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.service.impl.StudentServiceImpl.getAllStudents
11:46:18.073 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Args: []
11:46:18.073 [http-nio-8080-exec-7] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==>  Preparing: select s_id, sname, sage, ssex from s order by s_id
11:46:18.073 [http-nio-8080-exec-7] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==> Parameters: 
11:46:18.074 [http-nio-8080-exec-7] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - <==      Total: 2
11:46:18.076 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Execution Time: 3 ms
11:46:18.076 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Result: [Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}, Student{sid='202102811440', sname='闫寅杰1290', sage=249, ssex='男'}]
11:46:18.076 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
11:46:18.076 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:18.076 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: Result(code=200, message=success, data=[Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}, Student{sid='202102811440', sname='闫寅杰1290', sage=249, ssex='男'}])
11:46:21.896 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
11:46:21.896 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/student/delete
11:46:21.897 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: DELETE
11:46:21.897 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.StudentController.deleteStudent
11:46:21.898 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: [202102811440]
11:46:21.898 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Service Execution ===
11:46:21.898 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.service.impl.StudentServiceImpl.deleteStudent
11:46:21.898 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Args: [202102811440]
11:46:21.898 [http-nio-8080-exec-9] DEBUG com.yyj.springmvc.mapper.StudentMapper.deleteById - ==>  Preparing: delete from s where s_id = ?
11:46:21.900 [http-nio-8080-exec-9] DEBUG com.yyj.springmvc.mapper.StudentMapper.deleteById - ==> Parameters: 202102811440(String)
11:46:21.909 [http-nio-8080-exec-9] DEBUG com.yyj.springmvc.mapper.StudentMapper.deleteById - <==    Updates: 1
11:46:21.909 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Execution Time: 11 ms
11:46:21.909 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Result: 1
11:46:21.909 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
11:46:21.909 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.StudentController.deleteStudent
11:46:21.909 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: Result(code=200, message=删除学生成功, data=1)
11:46:21.918 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
11:46:21.918 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/student/getAll
11:46:21.918 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
11:46:21.918 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:21.918 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
11:46:21.918 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Service Execution ===
11:46:21.918 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.service.impl.StudentServiceImpl.getAllStudents
11:46:21.918 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Args: []
11:46:21.918 [http-nio-8080-exec-10] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==>  Preparing: select s_id, sname, sage, ssex from s order by s_id
11:46:21.918 [http-nio-8080-exec-10] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==> Parameters: 
11:46:21.920 [http-nio-8080-exec-10] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - <==      Total: 1
11:46:21.920 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Execution Time: 2 ms
11:46:21.921 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Result: [Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}]
11:46:21.921 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
11:46:21.921 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:21.921 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: Result(code=200, message=success, data=[Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}])
11:46:28.102 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
11:46:28.103 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/student/getAll
11:46:28.103 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
11:46:28.103 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:28.103 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
11:46:28.104 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Service Execution ===
11:46:28.104 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.service.impl.StudentServiceImpl.getAllStudents
11:46:28.104 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Args: []
11:46:28.106 [http-nio-8080-exec-1] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==>  Preparing: select s_id, sname, sage, ssex from s order by s_id
11:46:28.106 [http-nio-8080-exec-1] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - ==> Parameters: 
11:46:28.109 [http-nio-8080-exec-1] DEBUG com.yyj.springmvc.mapper.StudentMapper.selectAll - <==      Total: 1
11:46:28.110 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Execution Time: 6 ms
11:46:28.110 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Result: [Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}]
11:46:28.111 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
11:46:28.111 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.StudentController.getAllStudents
11:46:28.111 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: Result(code=200, message=success, data=[Student{sid='202102811439', sname='闫寅杰123', sage=24, ssex='男'}])
11:46:32.180 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
11:46:32.180 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/student/update
11:46:32.180 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: POST
11:46:32.180 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.StudentController.updateStudent
11:46:32.180 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: [Student{sid='202102811439', sname='闫寅杰', sage=24, ssex='男'}]
11:46:32.180 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Service Execution ===
